"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"108058",224.180183018276,-1.66739944079686,0.270508210730037,-6.34734272387626,2.19065744399141e-10,2.14417500662941e-08
"319875",6.21739274501216,0.381504324791182,0.246234652492422,6.32826473029805,2.47933517591426e-10,2.41657376246539e-08
"258660",3.66585104059221,0.191142077977681,0.201481607426204,6.32434451534167,2.54309772175737e-10,2.45815192648705e-08
"12831",1985.49141230802,1.21363848223944,0.194614994308042,6.32457810863479,2.5392538486378e-10,2.45815192648705e-08
"270166",1344.9047422364,1.24957736962461,0.207167285013328,6.32355999465506,2.55604897005958e-10,2.46046118832801e-08
"628012",1.83418810676342,-0.117519358477699,0.170089739854135,-6.31510211334969,2.69983148477069e-10,2.58817178756104e-08
"22780",296.638997057929,-1.82113052638115,0.307623194865175,-6.31233729733669,2.74852363291451e-10,2.62405155855507e-08
"268739",744.578376592758,1.39990578345252,0.227690423589274,6.3097415704408,2.79501783886492e-10,2.65754859413707e-08
"216001",598.598836072947,-1.32100534349813,0.215846028533725,-6.30581699459825,2.8667761018232e-10,2.7146971256899e-08
"233038",703.400168307812,0.99416160838332,0.365778271104589,6.30468670127173,2.88777433684156e-10,2.7235102500698e-08
"192194",704.075720160919,-1.32305251310619,0.217543138293315,-6.30164602115993,2.94501145577461e-10,2.76629201057539e-08
"12517",160.829905599068,-1.93483752335072,0.34471848855431,-6.29331014138035,3.10766549266549e-10,2.9073521145238e-08
"16399",527.747054005097,1.35607828579883,0.223797038670486,6.29172600762849,3.13955284597097e-10,2.92543534187575e-08
"76933",113.116731344322,-1.94020888162515,0.329408540203699,-6.28231999500316,3.33557380997228e-10,3.09570485670534e-08
"258316",3.62522382107945,0.241600926461606,0.202044046715375,6.27999808199588,3.38577206169097e-10,3.12982381655123e-08
"56018",2092.28221227197,-1.22657519584458,0.195782975592629,-6.27365645393434,3.52666202329051e-10,3.24717754278864e-08
"224860",2056.95710803439,-1.08305025693185,0.175894723832203,-6.26404809287147,3.75109702608599e-10,3.44022855207375e-08
"110196",1370.22612632292,1.20128572535482,0.196532968691671,6.25106856285974,4.07653854917707e-10,3.72403786286588e-08
"11607",379.837935484645,-1.70096478913333,0.290782111789949,-6.24850522657446,4.14399360449847e-10,3.77087230534343e-08
"20787",621.223070288839,1.2268509928046,0.203103798344043,6.24086415844747,4.35160041493708e-10,3.9443786640451e-08
"13528",663.433403325926,-1.33822285255278,0.219628981378174,-6.23719104218563,4.45497804737551e-10,4.02243076021754e-08
"258773",3.39889238323864,0.187888134443319,0.196671921102496,6.22264774191775,4.88834090695418e-10,4.39667573079141e-08
"407809",7.00499306102644,0.263342615099668,0.25504984121399,6.21742626215314,5.05375518105712e-10,4.52797026702791e-08
"77675",365.303757748476,1.5290856761626,0.253957263195843,6.21375082571904,5.17345440980668e-10,4.61745672323551e-08
"30059",853.976947328856,1.2647091545646,0.207928215638698,6.21127044248269,5.25579285260259e-10,4.67304177486173e-08
"258923",3.23713648474089,0.245143973618114,0.19412248996023,6.20711554050474,5.39659231473925e-10,4.77998547421486e-08
"81535",815.733136533869,-1.44877457454278,0.237215478362777,-6.20186093951819,5.57993731490293e-10,4.90508074530807e-08
"27261",645.081456507364,-1.41685852313461,0.232261554885121,-6.20208504880361,5.57199500874816e-10,4.90508074530807e-08
"233863",2385.77025611671,1.07210254603739,0.174453955112283,6.20057029736769,5.6258923991156e-10,4.9268858435112e-08
"16592",874.140315458201,1.62371070069056,0.277446086019194,6.18905551679898,6.05257655294335e-10,5.28070302624777e-08
"66124",895.024421614346,-1.25149922021784,0.205491296468692,-6.17390456310098,6.66237664955037e-10,5.79104716609239e-08
"100504144",190.45252705606,1.70561576857996,0.306618919393678,6.16512884276917,7.04257731713372e-10,6.09876723429852e-08
"227929",603.72516587365,-1.33580772730212,0.217914282674921,-6.16383230232765,7.10051403378213e-10,6.12616571914647e-08
"20321",762.853961650278,1.25567269724819,0.208435520759416,6.15984296403415,7.28171159936124e-10,6.25931629915572e-08
"12183",100715.136191875,-0.999636461718619,0.166374307546233,-6.15780616402572,7.37595548108054e-10,6.31701775484453e-08
"11844",4676.42360098615,-1.18330035758324,0.194343948954341,-6.14959249472577,7.76822739110553e-10,6.6286028232895e-08
"21969",17289.9330382897,0.911846890257795,0.148823382000046,6.14844152198692,7.8247965516106e-10,6.65250495145142e-08
"333433",215.395094539766,-1.69000205161194,0.282630377702309,-6.12617658861995,9.00158991345113e-10,7.62516498304887e-08
"52065",1027.41791739059,-1.23930624215922,0.210981325465969,-6.11387342360137,9.72414451827752e-10,8.20738936787228e-08
"14854",525.443680522692,1.41645769540283,0.239245203511007,6.11322352313563,9.76384592781904e-10,8.21114768550703e-08
"22177",2435.6653723715,-1.05598388953773,0.175742146770503,-6.09968043552575,1.06280727661075e-09,8.90578975131199e-08
"257914",1.78261519343953,-0.11748347237313,0.170113983094421,-6.0966242215992,1.08331772692536e-09,9.04512059094133e-08
"225608",851.767239066062,-1.23474402308093,0.209155185278187,-6.09543746962637,1.0913856873258e-09,9.07377012958853e-08
"27056",273.401723294257,-1.52060126308508,0.26531451540609,-6.09497590780015,1.09453934596024e-09,9.07377012958853e-08
"170757",255.290964420838,1.59525334681259,0.295604425297407,6.07263044517967,1.25831808040372e-09,1.03945105258881e-07
"192176",3236.14162791623,-0.969867483411543,0.159716463934316,-6.07158433834851,1.2665441433741e-09,1.04254932225794e-07
"100504603",3.29680622330366,-0.174155660222674,0.200981229923559,-6.06403156538449,1.32751083784289e-09,1.08888609040669e-07
"78911",5.45407363476574,0.374159825856051,0.239689391901095,6.06337278379368,1.33296222377309e-09,1.08952122816822e-07
"215707",75.6901294330931,1.83119966641972,0.359405030192974,6.0587463956579,1.37186482595473e-09,1.11739829093061e-07
"22121",7442.94928546721,-1.38287515527012,0.229047128235981,-6.04980299734532,1.45023064857253e-09,1.17711229820548e-07
"71011",0.829189225670252,-0.109682164575985,0.165407567878692,-6.04277114862644,1.51489458855739e-09,1.22532880001543e-07
"16142",157.100490602508,-1.902558125069,0.321687416772376,-6.03339462015204,1.60550702868327e-09,1.294127551321e-07
"12576",6362.03588137254,1.17912307221141,0.194336168495252,6.0264518299094,1.67598232187855e-09,1.34627614441934e-07
"621603",174.058980858616,-1.76821626321127,0.304255657699275,-6.02571321048537,1.68365501393095e-09,1.347791874554e-07
"218341",887.342465288104,1.21645255179659,0.207567734443173,6.01830616986076,1.76251592862902e-09,1.40608933415798e-07
"66661",2851.94774891019,1.0343988442019,0.17542659609885,6.01366658160549,1.81373365220955e-09,1.44201110676524e-07
"51799",431.988528060295,1.43485091318598,0.246102138568144,6.00605556409971,1.90091069783732e-09,1.50618077231702e-07
"21958",4.41049766781076,0.369546682237135,0.22058323857222,6.00116988307778,1.95900892539155e-09,1.54695298023716e-07
"14969",501.8033744755,-1.44897843179087,0.252885961731365,-5.9955056193649,2.02853280409615e-09,1.59644161052094e-07
"77045",551.662532783578,-1.46023534693091,0.24849300607898,-5.99219226828654,2.07030947065756e-09,1.62383364036929e-07
"66487",1099.52507418143,1.17174491121404,0.198992952678844,5.99022399487344,2.09552221003056e-09,1.63809362022356e-07
"15259",1052.61201331891,-1.40210017358284,0.235841889596785,-5.98349798304576,2.18395742781678e-09,1.70151465822715e-07
"26364",824.047350566641,-1.16840159659425,0.197392643411472,-5.98206200791739,2.20330357692013e-09,1.71086522747848e-07
"12143",122.223807080658,-1.81379893380582,0.318210575184284,-5.97717198803641,2.27044463566901e-09,1.75714311587739e-07
"382056",393.731522208368,1.47920038933587,0.255435352555414,5.97230898907867,2.33918950033868e-09,1.80435163610562e-07
"435206",1.45320577119562,-0.115946890004601,0.169127266478986,-5.96926713079638,2.38321642719051e-09,1.83224510466677e-07
"100504532",3.05868254484253,0.0874926037122982,0.188781068472008,5.95318239518948,2.62977932783276e-09,2.01515491585079e-07
"69816",152.58214407933,-1.84506851357246,0.315255799924198,-5.93766684837159,2.8910676708653e-09,2.20089612394795e-07
"723848",1.38292632112717,-0.115631637858741,0.168969621474064,-5.93789581730335,2.8870339791016e-09,2.20089612394795e-07
"67288",632.769048148483,1.5643690194159,0.27973733783513,5.93152912713453,3.00126306466994e-09,2.26994880167163e-07
"26377",1507.99225926078,1.0703158019779,0.185139944039638,5.93166797957611,2.99872551141426e-09,2.26994880167163e-07
"434123",2.88128413933623,0.190491426380961,0.185990006566017,5.93007568606313,3.02795076498545e-09,2.28272210583612e-07
"19782",3508.97721875832,-1.14765596721115,0.193637812560649,-5.9207761666749,3.20425725658806e-09,2.40784428361996e-07
"243910",225.408866928781,-1.63949101676276,0.287887846026287,-5.916557647444,3.28749283758968e-09,2.46244841323639e-07
"70122",5387.70956063954,0.977291249282084,0.167437313479898,5.91345250193644,3.35010165981976e-09,2.50130186427889e-07
"668415",862.271031981245,1.51488109941009,0.23922456923097,5.89913125638024,3.65420460765363e-09,2.71963886055244e-07
"100504598",3.0298544768469,0.159909900373598,0.189471161094632,5.89345329304175,3.78207039135893e-09,2.80583852760211e-07
"20200",7620.9890781716,1.06688803328118,0.183618369788656,5.88776831221423,3.91445346660292e-09,2.89483153982587e-07
"260423",7987.08459954618,1.03501778358627,0.171548589829332,5.88239102471989,4.04381586015169e-09,2.98103450829853e-07
"15461",892.498085773398,-1.19386876474669,0.205824650168902,-5.88107251550481,4.07616522302164e-09,2.99540280347915e-07
"75064",2.86841829989857,0.152536034051523,0.184812189610383,5.87953048696581,4.11431819744162e-09,3.01393215123908e-07
"239318",3.02245577357362,0.141710396421509,0.188793877513571,5.86783195739352,4.41530400433413e-09,3.2242792094346e-07
"22352",1674.03755489819,-1.07818724565322,0.186870423438131,-5.86373957979653,4.52557077036033e-09,3.29447409673575e-07
"54712",1317.02677934976,0.985303001525832,0.172413102849454,5.85631473209749,4.73250977857813e-09,3.43438676922049e-07
"15168",280.852169622095,1.52553703873721,0.26766769843291,5.83453361706876,5.39412322469225e-09,3.90236337016167e-07
"13057",1575.5129942294,-1.08415430146143,0.18703022248087,-5.83276242030245,5.45171672136155e-09,3.93181860755781e-07
"326619",153.173234305469,-1.69928298347554,0.317010242400467,-5.82925961154018,5.56738330479145e-09,4.00284549645423e-07
"622794",0.71844180657887,-0.107597725508529,0.164215296455195,-5.8278216138372,5.61555570032355e-09,4.01271073739378e-07
"100504201",0.71844180657887,-0.107597725508529,0.164215296455195,-5.8278216138372,5.61555570032355e-09,4.01271073739378e-07
"328563",19226.6595285605,1.09496730993062,0.189258551745456,5.81892618202829,5.92268814787717e-09,4.21923609800607e-07
"94176",956.998608682795,-1.07756590255327,0.187473189563601,-5.81188575019962,6.1772995570003e-09,4.38720101159518e-07
"546849",5.1110400941993,0.315962812577228,0.226863361716936,5.81070241680172,6.22112621679129e-09,4.40489772705632e-07
"17863",1260.80667661717,-1.09141460225978,0.184291271182431,-5.8033848029044,6.49894083524631e-09,4.58766141688069e-07
"17121",1724.68437158207,-1.00695421495344,0.177286499424826,-5.79917088109529,6.66435957983178e-09,4.69021922695411e-07
"245839",2.8212955305267,0.100376615702882,0.183943557027884,5.79269788806973,6.92646382098747e-09,4.85999923825009e-07
"17476",838.145735402576,-1.37431483832058,0.24972715045744,-5.79209259370167,6.95147976263138e-09,4.86290453665159e-07
"224617",1085.28950758312,1.06289131058223,0.186614655507469,5.78943577124245,7.06232555624227e-09,4.92565490516957e-07
"68201",1084.32355541455,-1.06630366099258,0.187066630420539,-5.7827714407134,7.34798679270337e-09,5.10959260704552e-07
"12892",42754.4781787997,0.962011686067782,0.167864997297234,5.78219144923574,7.37337252356253e-09,5.1119855040592e-07
"625029",4.99482718763581,0.397736970579982,0.228435039602115,5.77964662101895,7.48576915148055e-09,5.17451015975488e-07
"66290",317.229551734732,-1.59791325829686,0.272731741463924,-5.77742640522123,7.5851881689296e-09,5.22772066258033e-07
"11426",2788.9717836361,-0.970358086425875,0.169302516424047,-5.7750585788575,7.69263173788639e-09,5.28613145528211e-07
"435337",3.97625984687181,0.0981447215226241,0.192682360502109,5.76905962691264,7.97150978421419e-09,5.46165648303734e-07
"100038688",4.40108266283083,0.230978867799894,0.200206022891854,5.75622951527924,8.60134236251957e-09,5.87590235586197e-07
"28169",404.150584916523,-1.31306881162057,0.233352176818465,-5.75474164855529,8.67743972996265e-09,5.91055434238245e-07
"20586",4458.79965479536,-0.874005680081765,0.152431870676713,-5.75410877453005,8.71000630229449e-09,5.91544014029009e-07
"628308",497.157952884794,1.44037696469822,0.246089048112111,5.75079499830967,8.88247680199842e-09,6.01503770646957e-07
"320784",374.693994794368,1.64254903988147,0.28118032934719,5.74280398686028,9.31214996337036e-09,6.27508149876917e-07
"209225",496.071330303945,-1.22874501340648,0.216293401263683,-5.74265478733213,9.32036144483422e-09,6.27508149876917e-07
"233899",269.968360070302,-1.42903271899998,0.258370956282244,-5.73316448211331,9.85739553128374e-09,6.61752244672204e-07
"14081",7730.28296807773,-1.05336458337802,0.187880969835973,-5.72674236920235,1.02377460458057e-08,6.85311190048976e-07
"14325",119804.763405355,0.97356005470529,0.170553843265759,5.70005013787577,1.19772196607044e-08,7.99453673341289e-07
"223927",5.21392705707457,0.30658260333798,0.222628633099984,5.6984607261266,1.20893975083331e-08,8.04635757018911e-07
"20102",4683.01028885867,-1.29141030535903,0.224250598034301,-5.69302340302841,1.24809271573305e-08,8.28328199800611e-07
"328561",242.031629453097,1.58223460639351,0.280458330974612,5.68412478068534,1.31484254436297e-08,8.70149348606119e-07
"14133",450.212247046131,-1.39474728539058,0.262203862332647,-5.68122932683266,1.33730023097726e-08,8.80011550299868e-07
"259067",2.37484632970484,-0.126072517264938,0.175327470942459,-5.68151211313501,1.33509057003348e-08,8.80011550299868e-07
"20621",245.156814498018,-1.65027237031835,0.307035121525195,-5.67855030157577,1.35841088002553e-08,8.9138539296323e-07
"17110",5300.31722543995,-0.971530679404838,0.177033826381094,-5.67391232516573,1.39572584917793e-08,9.13298698219101e-07
"242608",120.530599393139,1.73433547830944,0.324118743516099,5.66307590562784,1.48683348155369e-08,9.70190082711296e-07
"12155",2.67220177220015,-0.145036662504086,0.186205716084486,-5.65867557825531,1.52545603130776e-08,9.92611682941741e-07
"78242",3.00375648664485,-0.154364735899135,0.191190315513326,-5.65776076993912,1.53360697159944e-08,9.9513577725373e-07
"67591",5.58781419706747,0.120447804569895,0.236197690390083,5.65371040040946,1.57020689644926e-08,1.01605471257738e-06
"66395",444.801451716422,-1.36165920256254,0.253220330551379,-5.65207510041172,1.58522296536939e-08,1.02292988859501e-06
"78801",68.4591249782452,1.5263673577364,0.36221211713541,5.64684933292169,1.63414924050033e-08,1.04985651574338e-06
"378702",2474.33790237543,-1.13434485321339,0.200137605900355,-5.6466583902481,1.63596443535027e-08,1.04985651574338e-06
"98388",819.606638074792,-1.15882501150594,0.210861536714007,-5.61253420111168,1.9938478562087e-08,1.27391955907728e-06
"71200",5.08228388835046,0.280433557507852,0.220433876462544,5.61186963648911,2.00152203744273e-08,1.27391955907728e-06
"20322",3365.80027444359,0.976543019633399,0.178157448351177,5.6122152208943,1.99752776651888e-08,1.27391955907728e-06
"216643",3.82730846210679,0.298668418133695,0.212364555550813,5.60851231799726,2.04073176587682e-08,1.295336416515e-06
"114676",292.51372912362,1.39222074382399,0.248568720558415,5.60514932924282,2.08075490962881e-08,1.31715178314683e-06
"17769",657.193755248874,1.19519576715402,0.215721176084187,5.6027279073451,2.11004319820991e-08,1.33207198651219e-06
"19157",331.756850801048,-1.30699428492959,0.238787646525781,-5.60093020416482,2.13204576098636e-08,1.34232448654533e-06
"18383",5.31716382557397,0.357301605367055,0.214999439024336,5.59826288549233,2.1651026961488e-08,1.35946273064114e-06
